-0.00010067,0.08136479,-0.04162436688,0.3296375894,-77.93379269,23
-0.04162436688,0.3296375894,-0.04162436688,0.3296375894,-77.93379269,23
-5.69106352e-05,0.0813788631,-5.69106352e-05,0.8313788631,-77.9346661,21
-5.69106352e-05,0.8313788631,-0.9577372912,-0.9869253084,-77.92951141,24
-0.00011332,0.0813654,-0.00011332,0.5813654,-77.90934894,23
-0.00011332,0.5813654,0.003637675407,0.09025517442,-77.92754843,21
-8.15222508e-05,0.0813777288,0.8910631839,0.3193844142,-77.93022341,20
0.8910631839,0.3193844142,0.7660631839,0.3193844142,-77.93198739,25
